customer_id,signup_date,age,gender,city,education_level,employment_status,monthly_income,monthly_bill,internet_usage_gb,call_minutes,contract_type,support_tickets,customer_feedback,churn
10819,2021-03-29,54,Male,Rawalpindi,Bachelor,Student,91164.0,5056.0,19.8,101.0,Monthly,1,Frequent call drops in my area,0
10820,2021-03-30,51,Female,Lahore,Secondary,Employed,43387.0,5455.0,15.6,240.0,12-Month,0,Too expensive compared to competitors,0
10821,2021-03-31,27,Male,Faisalabad,Secondary,Employed,35651.0,7459.0,28.5,226.0,Monthly,3,Satisfied with the service,1
10822,2021-04-01,47,Female,Lahore,Primary,Self-Employed,26960.0,4981.0,8.8,61.0,Monthly,1,Network quality is good overall,0
10823,2021-04-02,32,Male,Quetta,Master,Self-Employed,45554.0,2938.0,30.3,103.0,Monthly,0,Customer support was helpful,0
10824,2021-04-03,20,Female,Quetta,Bachelor,Employed,30226.0,7431.0,15.7,238.0,Monthly,2,Customer support was helpful,1
10825,2021-04-04,27,Male,Peshawar,Bachelor,Self-Employed,49242.0,10085.0,9.7,551.0,12-Month,1,Too expensive compared to competitors,0
10826,2021-04-05,29,Male,Hyderabad,Secondary,Student,36406.0,14397.0,8.2,146.0,12-Month,0,Service is unreliable during peak hours,0
10827,2021-04-06,19,Female,Hyderabad,Bachelor,Employed,36685.0,3916.0,44.0,280.0,Monthly,3,Too expensive compared to competitors,1
10828,2021-04-07,52,Male,Multan,Master,Student,17406.0,6106.0,15.0,223.0,6-Month,1,Satisfied with the service,0
10829,2021-04-08,35,Female,Rawalpindi,Master,Employed,47277.0,1730.0,12.1,101.0,12-Month,0,Happy with data packages,0
10830,2021-04-09,23,Male,Rawalpindi,Secondary,Employed,12258.0,2879.0,14.8,109.0,6-Month,0,Customer support was helpful,0
10831,2021-04-10,65,Male,Lahore,Bachelor,Employed,18430.0,1832.0,32.5,249.0,Monthly,1,Coverage is poor in my location,0
10832,2021-04-11,56,Female,Islamabad,Secondary,Employed,13384.0,5642.0,25.1,254.0,6-Month,1,Happy with data packages,0
10833,2021-04-12,49,Male,Rawalpindi,Secondary,Unemployed,11487.0,4851.0,29.4,131.0,Monthly,1,Service is unreliable during peak hours,1
10834,2021-04-13,68,Female,Quetta,Master,Employed,31317.0,10382.0,37.8,148.0,6-Month,0,Internet speed is very slow,0
10835,2021-04-14,32,Male,Faisalabad,Primary,Employed,20544.0,3509.0,36.0,295.0,12-Month,1,Satisfied with the service,0
10836,2021-04-15,35,Male,Faisalabad,Bachelor,Unemployed,25184.0,5280.0,8.8,114.0,Monthly,0,Too expensive compared to competitors,0
10837,2021-04-16,40,Male,Rawalpindi,Bachelor,Retired,14171.0,4391.0,34.2,107.0,Monthly,0,Billing issues occurred multiple times,0
10838,2021-04-17,34,Male,Quetta,Bachelor,Retired,36963.0,8022.0,9.4,216.0,Monthly,4,Satisfied with the service,1
10839,2021-04-18,66,Male,Quetta,Secondary,Employed,10802.0,2827.0,4.9,104.0,Monthly,0,Internet speed is very slow,1
10840,2021-04-19,23,Male,Islamabad,Secondary,Employed,23313.0,7484.0,16.9,222.0,Monthly,0,Service is unreliable during peak hours,0
10841,2021-04-20,67,Female,Karachi,Bachelor,Self-Employed,6000.0,11577.0,21.1,327.0,Monthly,1,Satisfied with the service,1
10842,2021-04-21,57,Female,Karachi,Master,Retired,25908.0,4961.0,19.5,191.0,6-Month,1,Satisfied with the service,0
10843,2021-04-22,38,Female,Karachi,Primary,Employed,39417.0,2373.0,9.0,99.0,Monthly,0,Internet speed is very slow,0
10844,2021-04-23,20,Male,Multan,Master,Self-Employed,21968.0,2461.0,28.4,265.0,6-Month,0,Happy with data packages,0
10845,2021-04-24,40,Male,Hyderabad,Secondary,Employed,55817.0,2530.0,16.8,209.0,12-Month,1,Satisfied with the service,0
10846,2021-04-25,22,Male,Islamabad,Secondary,Self-Employed,36822.0,6868.0,9.6,182.0,Monthly,1,Happy with data packages,0
10847,2021-04-26,64,Male,Faisalabad,Bachelor,Employed,16673.0,10810.0,26.4,241.0,12-Month,1,Happy with data packages,0
10848,2021-04-27,51,Male,Gujranwala,Bachelor,Employed,54516.0,16698.0,64.9,129.0,Monthly,3,Service is unreliable during peak hours,1
10849,2021-04-28,57,Male,Islamabad,Secondary,Employed,29086.0,4018.0,20.2,145.0,6-Month,1,Frequent call drops in my area,0
10850,2021-04-29,69,Male,Peshawar,Bachelor,Employed,9969.0,7235.0,12.8,204.0,Monthly,1,Happy with data packages,1
10851,2021-04-30,50,Male,Rawalpindi,Secondary,Employed,22749.0,4231.0,17.7,37.0,6-Month,3,Network quality is good overall,1
10852,2021-05-01,42,Male,Quetta,Bachelor,Employed,21150.0,2310.0,6.6,206.0,Monthly,0,Too expensive compared to competitors,0
10853,2021-05-02,67,Female,Rawalpindi,Master,Student,31229.0,2618.0,37.1,329.0,12-Month,0,Customer support was helpful,0
10854,2021-05-03,28,Male,Quetta,Master,Employed,33749.0,5502.0,14.1,150.0,Monthly,0,Coverage is poor in my location,0
10855,2021-05-04,34,Male,Multan,Bachelor,Student,23578.0,1916.0,2.1,278.0,Monthly,1,Internet speed is very slow,1
10856,2021-05-05,59,Male,Hyderabad,Master,Self-Employed,21489.0,3059.0,9.0,162.0,Monthly,1,Coverage is poor in my location,0
10857,2021-05-06,50,Female,Multan,Secondary,Employed,16464.0,2173.0,19.8,102.0,12-Month,2,Too expensive compared to competitors,0
10858,2021-05-07,69,Female,Islamabad,Primary,Student,27094.0,2059.0,18.6,260.0,Monthly,0,Happy with data packages,0
10859,2021-05-08,61,Female,Multan,Primary,Self-Employed,34494.0,3012.0,4.9,221.0,Monthly,0,Service is unreliable during peak hours,1
10860,2021-05-09,37,Male,Rawalpindi,Bachelor,Self-Employed,23543.0,2253.0,7.9,237.0,6-Month,1,Internet speed is very slow,0
10861,2021-05-10,36,Male,Multan,Master,Employed,46882.0,6701.0,18.0,350.0,12-Month,0,Too expensive compared to competitors,0
10862,2021-05-11,62,Male,Hyderabad,Primary,Student,9677.0,8876.0,13.8,163.0,12-Month,2,Satisfied with the service,1
10863,2021-05-12,36,Male,Lahore,Secondary,Student,21039.0,14077.0,19.2,412.0,6-Month,3,Customer support was helpful,1
10864,2021-05-13,18,Female,Hyderabad,Master,Employed,12759.0,15796.0,41.0,169.0,12-Month,2,Satisfied with the service,1
10865,2021-05-14,30,Female,Karachi,Master,Employed,19650.0,18594.0,8.4,176.0,12-Month,3,Happy with data packages,1
10866,2021-05-15,63,Female,Islamabad,Bachelor,Employed,19160.0,7771.0,25.9,161.0,Monthly,1,Coverage is poor in my location,1
10867,2021-05-16,39,Female,Quetta,Primary,Self-Employed,22972.0,1777.0,13.8,49.0,12-Month,2,Satisfied with the service,0
10868,2021-05-17,34,Female,Faisalabad,Bachelor,Student,23263.0,3747.0,2.5,221.0,12-Month,0,Service is unreliable during peak hours,0
10869,2021-05-18,64,Male,Sialkot,Secondary,Employed,14035.0,8003.0,4.9,76.0,6-Month,2,Satisfied with the service,1
10870,2021-05-19,45,Female,Multan,Secondary,Student,32579.0,4363.0,10.9,277.0,12-Month,1,Billing issues occurred multiple times,0
10871,2021-05-20,36,Female,Peshawar,Primary,Retired,22450.0,2969.0,23.3,113.0,12-Month,1,Customer support was helpful,0
10872,2021-05-21,33,Male,Lahore,Secondary,Employed,20493.0,4151.0,31.2,170.0,12-Month,2,Network quality is good overall,0
10873,2021-05-22,60,Female,Peshawar,Master,Employed,64921.0,6438.0,48.8,32.0,Monthly,1,Billing issues occurred multiple times,0
10874,2021-05-23,46,Female,Sialkot,Bachelor,Retired,28991.0,5645.0,12.9,301.0,Monthly,1,Customer support was helpful,0
10875,2021-05-24,37,Female,Hyderabad,Bachelor,Employed,6304.0,5654.0,7.4,113.0,12-Month,0,Satisfied with the service,0
10876,2021-05-25,28,Male,Sialkot,Bachelor,Self-Employed,7699.0,2689.0,11.2,120.0,Monthly,1,Network quality is good overall,1
10877,2021-05-26,65,Male,Multan,Secondary,Self-Employed,22481.0,1386.0,32.7,117.0,6-Month,0,Too expensive compared to competitors,0
10878,2021-05-27,62,Male,Faisalabad,Secondary,Student,43678.0,4533.0,31.2,46.0,6-Month,1,Satisfied with the service,0
10879,2021-05-28,61,Male,Peshawar,Bachelor,Student,45781.0,2501.0,17.2,228.0,6-Month,2,Customer support was helpful,0
10880,2021-05-29,43,Male,Quetta,Bachelor,Employed,12418.0,2330.0,4.8,277.0,Monthly,4,Network quality is good overall,1
10881,2021-05-30,18,Male,Sialkot,Primary,Self-Employed,18305.0,3560.0,30.5,137.0,6-Month,0,Coverage is poor in my location,0
10882,2021-05-31,42,Male,Quetta,Primary,Student,41385.0,3291.0,15.1,166.0,6-Month,0,Billing issues occurred multiple times,0
10883,2021-06-01,50,Female,Multan,Primary,Self-Employed,16883.0,3741.0,35.1,157.0,12-Month,0,Satisfied with the service,0
10884,2021-06-02,57,Male,Gujranwala,PhD,Unemployed,21980.0,2741.0,37.2,124.0,12-Month,1,Customer support was helpful,0
10885,2021-06-03,66,Male,Quetta,Secondary,Employed,36377.0,5891.0,21.7,176.0,Monthly,1,Satisfied with the service,0
10886,2021-06-04,32,Male,Lahore,Secondary,Employed,87023.0,6675.0,8.0,82.0,12-Month,2,Too expensive compared to competitors,0
10887,2021-06-05,55,Male,Lahore,Master,Employed,24127.0,10813.0,16.9,157.0,6-Month,3,Billing issues occurred multiple times,1
10888,2021-06-06,57,Female,Hyderabad,Bachelor,Employed,5614.0,6872.0,11.7,192.0,12-Month,3,Billing issues occurred multiple times,1
10889,2021-06-07,32,Male,Quetta,Secondary,Student,70454.0,2785.0,8.2,250.0,Monthly,2,Frequent call drops in my area,1
10890,2021-06-08,45,Female,Sialkot,Bachelor,Unemployed,13453.0,3466.0,32.6,551.0,6-Month,4,Satisfied with the service,1
10891,2021-06-09,69,Male,Peshawar,Primary,Employed,70337.0,4447.0,48.4,242.0,Monthly,0,Network quality is good overall,0
10892,2021-06-10,67,Male,Faisalabad,Secondary,Student,11515.0,3753.0,6.6,144.0,Monthly,0,Billing issues occurred multiple times,0
10893,2021-06-11,66,Female,Faisalabad,Secondary,Self-Employed,26591.0,3078.0,21.8,291.0,6-Month,1,Customer support was helpful,0
10894,2021-06-12,20,Female,Faisalabad,Secondary,Employed,32199.0,710.0,8.1,94.0,Monthly,1,Frequent call drops in my area,0
10895,2021-06-13,35,Male,Lahore,Secondary,Employed,98799.0,4913.0,27.7,148.0,Monthly,4,Happy with data packages,1
10896,2021-06-14,19,Female,Lahore,Master,Student,25325.0,3388.0,11.8,180.0,Monthly,3,Customer support was helpful,1
10897,2021-06-15,64,Female,Peshawar,Secondary,Employed,31792.0,4246.0,20.3,426.0,Monthly,2,Coverage is poor in my location,1
10898,2021-06-16,20,Female,Islamabad,Secondary,Employed,11443.0,4672.0,23.8,548.0,6-Month,0,Frequent call drops in my area,0
10899,2021-06-17,68,Female,Karachi,Primary,Employed,46572.0,3989.0,21.5,91.0,6-Month,2,Coverage is poor in my location,0
10900,2021-06-18,65,Male,Multan,Secondary,Self-Employed,23874.0,4036.0,3.2,84.0,Monthly,0,Satisfied with the service,1
10901,2021-06-19,48,Male,Hyderabad,Bachelor,Employed,20214.0,8472.0,10.9,251.0,Monthly,1,Service is unreliable during peak hours,1
10902,2021-06-20,27,Male,Lahore,Primary,Employed,43688.0,6826.0,9.7,121.0,12-Month,3,Internet speed is very slow,1
10903,2021-06-21,41,Male,Islamabad,Secondary,Student,19925.0,4103.0,49.2,127.0,12-Month,0,Coverage is poor in my location,0
10904,2021-06-22,66,Female,Gujranwala,Bachelor,Unemployed,20637.0,6055.0,8.9,102.0,6-Month,1,Too expensive compared to competitors,0
10905,2021-06-23,22,Female,Multan,Bachelor,Student,24213.0,3784.0,40.5,221.0,Monthly,1,Billing issues occurred multiple times,0
10906,2021-06-24,63,Female,Quetta,Bachelor,Student,30592.0,7226.0,22.7,265.0,Monthly,1,Network quality is good overall,1
10907,2021-06-25,62,Male,Gujranwala,Bachelor,Student,50656.0,2273.0,6.6,128.0,Monthly,2,Service is unreliable during peak hours,1
10908,2021-06-26,54,Female,Lahore,Bachelor,Employed,24220.0,9732.0,27.8,139.0,Monthly,1,Satisfied with the service,1
10909,2021-06-27,48,Female,Karachi,Master,Student,16168.0,6826.0,32.5,226.0,12-Month,1,Service is unreliable during peak hours,0
10910,2021-06-28,34,Female,Gujranwala,Master,Employed,29965.0,6694.0,9.1,111.0,12-Month,0,Satisfied with the service,0
10911,2021-06-29,23,Female,Multan,Secondary,Employed,20418.0,6135.0,19.3,221.0,12-Month,2,Satisfied with the service,0
10912,2021-06-30,57,Female,Quetta,Primary,Student,31702.0,7378.0,43.4,111.0,Monthly,1,Too expensive compared to competitors,0
10913,2021-07-01,63,Male,Gujranwala,PhD,Employed,24816.0,13816.0,8.5,152.0,12-Month,3,Service is unreliable during peak hours,1
10914,2021-07-02,19,Female,Sialkot,Secondary,Self-Employed,43051.0,4797.0,23.8,68.0,6-Month,2,Network quality is good overall,0
10915,2021-07-03,44,Male,Karachi,Bachelor,Employed,18565.0,18641.0,7.5,36.0,Monthly,0,Satisfied with the service,1
10916,2021-07-04,50,Female,Rawalpindi,Primary,Employed,41520.0,2596.0,21.0,129.0,Monthly,2,Internet speed is very slow,1
10917,2021-07-05,65,Female,Multan,Bachelor,Student,17425.0,7986.0,19.5,168.0,12-Month,2,Network quality is good overall,1
10918,2021-07-06,31,Male,Rawalpindi,Bachelor,Employed,47501.0,1109.0,19.8,182.0,Monthly,0,Too expensive compared to competitors,0
10919,2021-07-07,29,Male,Quetta,Secondary,Unemployed,54217.0,8860.0,29.4,100.0,Monthly,0,Satisfied with the service,0
10920,2021-07-08,57,Female,Karachi,Master,Employed,16190.0,7881.0,30.4,150.0,12-Month,0,Network quality is good overall,0
10921,2021-07-09,29,Female,Islamabad,Bachelor,Self-Employed,27419.0,9629.0,3.6,183.0,Monthly,0,Billing issues occurred multiple times,1
10922,2021-07-10,51,Male,Multan,PhD,Self-Employed,27306.0,8431.0,6.3,237.0,Monthly,0,Customer support was helpful,0
10923,2021-07-11,55,Male,Lahore,Bachelor,Unemployed,27276.0,3837.0,40.6,394.0,6-Month,1,Billing issues occurred multiple times,0
10924,2021-07-12,42,Male,Faisalabad,Secondary,Self-Employed,86700.0,8500.0,11.2,137.0,Monthly,1,Billing issues occurred multiple times,0
10925,2021-07-13,44,Female,Hyderabad,Secondary,Self-Employed,19208.0,7491.0,42.5,347.0,12-Month,1,Coverage is poor in my location,0
10926,2021-07-14,38,Male,Lahore,Bachelor,Employed,43034.0,11792.0,9.3,271.0,Monthly,1,Service is unreliable during peak hours,1
10927,2021-07-15,50,Male,Gujranwala,Master,Self-Employed,36995.0,4602.0,11.2,95.0,Monthly,3,Billing issues occurred multiple times,1
10928,2021-07-16,56,Female,Lahore,Primary,Employed,11977.0,11643.0,13.3,257.0,12-Month,0,Service is unreliable during peak hours,0
10929,2021-07-17,69,Male,Gujranwala,Bachelor,Employed,33658.0,9749.0,26.7,250.0,6-Month,4,Internet speed is very slow,1
10930,2021-07-18,46,Male,Quetta,Secondary,Student,37984.0,3175.0,20.2,222.0,12-Month,1,Service is unreliable during peak hours,0
10931,2021-07-19,36,Female,Quetta,PhD,Employed,29555.0,3017.0,21.8,76.0,6-Month,1,Coverage is poor in my location,0
10932,2021-07-20,66,Female,Rawalpindi,Bachelor,Employed,105520.0,8219.0,20.3,143.0,6-Month,3,Internet speed is very slow,1
10933,2021-07-21,19,Male,Gujranwala,Master,Self-Employed,15253.0,8410.0,9.1,287.0,12-Month,0,Coverage is poor in my location,0
10934,2021-07-22,62,Male,Faisalabad,Master,Self-Employed,17314.0,10799.0,25.6,215.0,12-Month,1,Too expensive compared to competitors,0
10935,2021-07-23,28,Female,Lahore,Secondary,Self-Employed,9231.0,5424.0,17.7,145.0,Monthly,2,Billing issues occurred multiple times,1
10936,2021-07-24,28,Female,Rawalpindi,Master,Self-Employed,20764.0,7868.0,16.6,155.0,12-Month,2,Happy with data packages,1
10937,2021-07-25,66,Male,Hyderabad,Bachelor,Student,62570.0,23208.0,30.7,116.0,12-Month,1,Internet speed is very slow,0
10938,2021-07-26,58,Female,Multan,Bachelor,Employed,30325.0,4923.0,9.9,109.0,12-Month,1,Billing issues occurred multiple times,0
10939,2021-07-27,20,Female,Islamabad,Secondary,Employed,44271.0,7022.0,2.2,53.0,12-Month,0,Frequent call drops in my area,0
10940,2021-07-28,49,Male,Quetta,Bachelor,Student,10406.0,3729.0,14.0,68.0,12-Month,2,Coverage is poor in my location,1
10941,2021-07-29,57,Male,Karachi,Secondary,Employed,44352.0,11426.0,22.0,298.0,Monthly,0,Satisfied with the service,0
10942,2021-07-30,49,Female,Sialkot,Bachelor,Unemployed,19296.0,6643.0,12.4,181.0,12-Month,1,Coverage is poor in my location,0
10943,2021-07-31,67,Male,Lahore,PhD,Employed,23918.0,4235.0,17.3,113.0,Monthly,2,Network quality is good overall,1
10944,2021-08-01,33,Male,Rawalpindi,Bachelor,Employed,30535.0,4846.0,10.5,185.0,12-Month,0,Network quality is good overall,0
10945,2021-08-02,63,Female,Quetta,Master,Self-Employed,32055.0,4172.0,21.2,199.0,Monthly,0,Frequent call drops in my area,0
10946,2021-08-03,24,Female,Multan,PhD,Employed,84230.0,4168.0,18.9,210.0,Monthly,0,Satisfied with the service,0
10947,2021-08-04,38,Male,Islamabad,Bachelor,Retired,11567.0,3877.0,3.3,171.0,12-Month,0,Happy with data packages,0
10948,2021-08-05,40,Female,Islamabad,PhD,Unemployed,21587.0,6993.0,10.3,297.0,6-Month,0,Network quality is good overall,0
10949,2021-08-06,26,Male,Islamabad,Bachelor,Employed,44735.0,3039.0,18.2,167.0,12-Month,0,Happy with data packages,0
10950,2021-08-07,35,Male,Peshawar,Master,Self-Employed,101921.0,9697.0,7.6,47.0,Monthly,1,Network quality is good overall,0
10951,2021-08-08,49,Female,Hyderabad,Secondary,Employed,43603.0,5539.0,23.4,141.0,6-Month,0,Internet speed is very slow,0
10952,2021-08-09,25,Male,Lahore,Master,Student,23433.0,5416.0,41.8,100.0,Monthly,1,Billing issues occurred multiple times,0
10953,2021-08-10,60,Male,Multan,Primary,Self-Employed,55433.0,5462.0,47.3,301.0,Monthly,1,Service is unreliable during peak hours,0
10954,2021-08-11,27,Female,Multan,Bachelor,Self-Employed,12671.0,6286.0,16.0,286.0,Monthly,2,Network quality is good overall,1
10955,2021-08-12,45,Female,Rawalpindi,Bachelor,Employed,28172.0,2319.0,26.5,136.0,6-Month,1,Too expensive compared to competitors,0
10956,2021-08-13,55,Female,Faisalabad,Secondary,Employed,24066.0,5821.0,16.5,328.0,12-Month,1,Coverage is poor in my location,0
10957,2021-08-14,49,Female,Rawalpindi,Bachelor,Employed,70093.0,3899.0,2.4,153.0,Monthly,1,Service is unreliable during peak hours,1
10958,2021-08-15,26,Male,Rawalpindi,Secondary,Employed,47486.0,21114.0,37.1,229.0,Monthly,1,Happy with data packages,1
10959,2021-08-16,56,Female,Faisalabad,Master,Employed,35939.0,8303.0,10.7,176.0,Monthly,0,Too expensive compared to competitors,0
10960,2021-08-17,67,Female,Gujranwala,Primary,Employed,14199.0,5846.0,9.2,240.0,6-Month,1,Billing issues occurred multiple times,0
10961,2021-08-18,64,Female,Islamabad,Bachelor,Employed,50577.0,5331.0,27.5,233.0,Monthly,1,Happy with data packages,0
10962,2021-08-19,18,Female,Hyderabad,Primary,Student,23545.0,21110.0,7.9,73.0,6-Month,1,Network quality is good overall,0
10963,2021-08-20,49,Female,Gujranwala,Master,Employed,28292.0,1442.0,3.8,29.0,6-Month,1,Happy with data packages,0
10964,2021-08-21,41,Male,Sialkot,Primary,Employed,20613.0,6003.0,15.3,56.0,Monthly,1,Billing issues occurred multiple times,1
10965,2021-08-22,50,Male,Faisalabad,Master,Self-Employed,8983.0,5434.0,10.7,198.0,Monthly,0,Billing issues occurred multiple times,0
10966,2021-08-23,25,Male,Sialkot,Primary,Employed,23215.0,2133.0,41.4,146.0,12-Month,0,Customer support was helpful,0
10967,2021-08-24,18,Female,Sialkot,Bachelor,Student,80987.0,9792.0,13.4,198.0,6-Month,3,Service is unreliable during peak hours,1
10968,2021-08-25,48,Male,Islamabad,Master,Employed,44102.0,5480.0,24.4,215.0,Monthly,0,Coverage is poor in my location,0
10969,2021-08-26,45,Male,Faisalabad,Primary,Employed,33432.0,36361.0,14.9,202.0,Monthly,1,Too expensive compared to competitors,1
10970,2021-08-27,53,Male,Lahore,Secondary,Self-Employed,43845.0,4271.0,43.1,159.0,Monthly,1,Happy with data packages,0
10971,2021-08-28,66,Female,Sialkot,Primary,Employed,28161.0,12852.0,28.9,199.0,Monthly,1,Customer support was helpful,1
10972,2021-08-29,38,Male,Peshawar,Bachelor,Employed,23490.0,3186.0,20.7,266.0,Monthly,1,Coverage is poor in my location,0
10973,2021-08-30,18,Female,Sialkot,Primary,Employed,9539.0,9159.0,15.3,90.0,Monthly,2,Too expensive compared to competitors,1
10974,2021-08-31,58,Male,Faisalabad,Master,Employed,29197.0,14228.0,9.9,138.0,Monthly,0,Happy with data packages,0
10975,2021-09-01,20,Female,Sialkot,Primary,Self-Employed,33688.0,7023.0,11.1,476.0,Monthly,2,Internet speed is very slow,1
10976,2021-09-02,24,Male,Sialkot,Bachelor,Employed,32154.0,3292.0,3.3,215.0,12-Month,0,Happy with data packages,0
10977,2021-09-03,52,Female,Sialkot,Secondary,Employed,10886.0,9906.0,20.6,156.0,6-Month,0,Too expensive compared to competitors,0
10978,2021-09-04,66,Female,Sialkot,PhD,Student,16987.0,5870.0,21.1,52.0,6-Month,0,Happy with data packages,0
10979,2021-09-05,67,Female,Multan,Bachelor,Self-Employed,37857.0,9962.0,15.2,246.0,Monthly,2,Billing issues occurred multiple times,1
10980,2021-09-06,31,Male,Gujranwala,Primary,Self-Employed,14448.0,25591.0,12.1,237.0,12-Month,2,Internet speed is very slow,1
10981,2021-09-07,63,Male,Sialkot,Bachelor,Employed,13600.0,2588.0,28.2,206.0,6-Month,1,Service is unreliable during peak hours,0
10982,2021-09-08,46,Female,Quetta,Master,Employed,16179.0,8928.0,17.3,62.0,6-Month,1,Service is unreliable during peak hours,0
10983,2021-09-09,22,Female,Peshawar,Primary,Employed,16953.0,7864.0,39.4,254.0,Monthly,1,Internet speed is very slow,1
10984,2021-09-10,65,Male,Islamabad,Secondary,Employed,9257.0,6372.0,35.1,166.0,Monthly,2,Frequent call drops in my area,1
10985,2021-09-11,38,Female,Rawalpindi,Bachelor,Employed,18720.0,7968.0,4.9,175.0,6-Month,3,Service is unreliable during peak hours,1
10986,2021-09-12,35,Male,Multan,Bachelor,Employed,16005.0,1676.0,14.3,142.0,6-Month,5,Billing issues occurred multiple times,1
10987,2021-09-13,57,Female,Quetta,Secondary,Employed,59318.0,2905.0,36.3,89.0,12-Month,2,Too expensive compared to competitors,0
10988,2021-09-14,40,Female,Sialkot,Master,Self-Employed,19160.0,4652.0,14.9,148.0,6-Month,0,Network quality is good overall,0
10989,2021-09-15,36,Male,Quetta,Secondary,Employed,56130.0,15397.0,25.7,120.0,12-Month,2,Customer support was helpful,0
10990,2021-09-16,49,Female,Peshawar,Bachelor,Student,21192.0,3754.0,19.0,185.0,6-Month,0,Satisfied with the service,0
10991,2021-09-17,41,Female,Quetta,Master,Employed,25879.0,4357.0,31.7,269.0,Monthly,0,Customer support was helpful,0
10992,2021-09-18,32,Female,Multan,Secondary,Employed,24094.0,5508.0,10.0,85.0,12-Month,1,Happy with data packages,0
10993,2021-09-19,34,Male,Multan,Bachelor,Unemployed,26851.0,2293.0,14.4,46.0,6-Month,1,Coverage is poor in my location,0
10994,2021-09-20,35,Male,Rawalpindi,Bachelor,Employed,11663.0,4353.0,16.9,404.0,Monthly,2,Billing issues occurred multiple times,1
10995,2021-09-21,25,Female,Gujranwala,Master,Employed,12087.0,3328.0,8.6,323.0,Monthly,4,Happy with data packages,1
10996,2021-09-22,25,Male,Rawalpindi,Bachelor,Student,17790.0,1457.0,8.2,147.0,12-Month,3,Customer support was helpful,1
10997,2021-09-23,68,Male,Sialkot,Secondary,Employed,58782.0,1177.0,19.8,151.0,12-Month,0,Service is unreliable during peak hours,0
10998,2021-09-24,53,Male,Rawalpindi,Master,Retired,66749.0,4448.0,16.7,246.0,12-Month,0,Customer support was helpful,0
10999,2021-09-25,66,Male,Gujranwala,Secondary,Self-Employed,20895.0,5643.0,11.7,73.0,Monthly,2,Billing issues occurred multiple times,1
11000,2021-09-26,18,Male,Faisalabad,Master,Employed,30068.0,4378.0,10.0,254.0,6-Month,0,Too expensive compared to competitors,0
11001,2021-09-27,39,Male,Rawalpindi,Bachelor,Student,36459.0,2774.0,24.6,51.0,12-Month,1,Service is unreliable during peak hours,0
11002,2021-09-28,47,Male,Faisalabad,Primary,Student,18165.0,7805.0,14.6,131.0,Monthly,2,Service is unreliable during peak hours,1
11003,2021-09-29,48,Female,Gujranwala,Primary,Self-Employed,11199.0,1846.0,28.4,204.0,12-Month,2,Satisfied with the service,0
11004,2021-09-30,27,Male,Peshawar,Master,Employed,35843.0,4983.0,4.3,46.0,Monthly,2,Frequent call drops in my area,1
11005,2021-10-01,63,Male,Gujranwala,Master,Employed,9709.0,4032.0,8.5,167.0,Monthly,1,Coverage is poor in my location,1
11006,2021-10-02,66,Female,Lahore,Bachelor,Employed,10426.0,3473.0,42.2,172.0,6-Month,0,Network quality is good overall,0
11007,2021-10-03,27,Female,Peshawar,Bachelor,Employed,37446.0,7924.0,21.7,146.0,6-Month,3,Network quality is good overall,1
11008,2021-10-04,19,Female,Quetta,Bachelor,Employed,21165.0,14963.0,50.5,90.0,Monthly,2,Too expensive compared to competitors,1
11009,2021-10-05,38,Female,Faisalabad,Primary,Employed,36930.0,2758.0,4.3,138.0,Monthly,1,Customer support was helpful,1
11010,2021-10-06,34,Male,Multan,Bachelor,Self-Employed,37230.0,2435.0,15.5,169.0,Monthly,1,Coverage is poor in my location,0
11011,2021-10-07,33,Male,Hyderabad,Bachelor,Employed,21898.0,4568.0,22.1,233.0,12-Month,2,Too expensive compared to competitors,0
11012,2021-10-08,64,Male,Peshawar,Secondary,Self-Employed,32864.0,12207.0,3.8,136.0,6-Month,2,Internet speed is very slow,1
11013,2021-10-09,60,Female,Faisalabad,Bachelor,Employed,23001.0,3894.0,10.4,142.0,Monthly,1,Happy with data packages,0
11014,2021-10-10,44,Female,Faisalabad,Secondary,Employed,46187.0,12142.0,28.0,358.0,Monthly,1,Internet speed is very slow,1
11015,2021-10-11,53,Male,Rawalpindi,Secondary,Student,17937.0,4012.0,22.5,330.0,12-Month,1,Frequent call drops in my area,0
11016,2021-10-12,20,Male,Gujranwala,Bachelor,Student,19707.0,5796.0,8.6,97.0,12-Month,0,Satisfied with the service,0
11017,2021-10-13,37,Female,Lahore,Secondary,Student,32042.0,4851.0,14.3,48.0,Monthly,4,Internet speed is very slow,1
11018,2021-10-14,23,Female,Islamabad,Master,Unemployed,10136.0,10613.0,18.5,154.0,6-Month,2,Happy with data packages,1
11019,2021-10-15,31,Female,Faisalabad,Master,Employed,56789.0,6151.0,79.1,125.0,Monthly,1,Frequent call drops in my area,0
11020,2021-10-16,20,Male,Multan,Bachelor,Employed,14724.0,5426.0,24.1,140.0,Monthly,0,Internet speed is very slow,0
11021,2021-10-17,50,Male,Rawalpindi,Bachelor,Unemployed,26667.0,3044.0,10.2,111.0,6-Month,2,Too expensive compared to competitors,0
11022,2021-10-18,58,Male,Islamabad,Secondary,Employed,24093.0,2398.0,23.5,248.0,Monthly,1,Internet speed is very slow,0
11023,2021-10-19,56,Male,Karachi,Bachelor,Unemployed,13518.0,4726.0,31.2,135.0,Monthly,1,Network quality is good overall,1
